episode,return_mean
9344,32.1911
9368,33.2158
9392,34.2097
9416,35.3442
9440,34.8959
9464,34.868
9488,33.835
9512,32.9065
9536,31.2794
9560,30.5282
9584,29.8379
9608,29.9978
9632,31.0399
9656,31.5372
9680,31.6727
9704,31.2068
9728,31.4706
9752,31.8482
9776,32.2994
9800,32.2813
9824,32.2289
9848,31.8758
9872,30.7283
9896,31.3177
9920,32.1594
9944,32.5681
9968,33.2522
9992,35.4571
10016,34.8556
10040,33.2564
10064,32.2005
10088,32.4631
10112,30.7177
10136,30.4915
10160,31.473
10184,31.8438
10208,30.0121
10232,30.319
10256,29.3714
10280,29.1213
10304,30.4213
10328,30.8486
10352,30.2998
10376,31.2309
10400,30.7583
10424,30.2203
10448,30.4315
10472,30.2403
10496,30.5143
10520,29.6182
10544,29.3055
10568,29.6361
10592,30.9658
10616,31.1922
10640,32.2247
10664,32.0398
10688,31.8743
10712,30.9317
10736,30.1136
10760,29.7003
10784,29.7403
10808,30.6549
10832,31.2868
10856,32.2613
10880,33.9039
10904,34.7041
10928,34.6222
10952,34.045
10976,33.6096
11000,33.0809
11024,32.7144
11048,32.6959
11072,33.1475
11096,33.3356
11120,33.4632
11144,33.9601
11168,33.9943
11192,34.7353
11216,35.2452
11240,35.3653
11264,34.195
11288,33.7163
11312,33.2913
11336,31.6946
11360,31.0512
11384,32.1268
11408,32.4044
11432,30.8229
11456,31.1529
11480,30.8319
11504,29.463
11528,29.2408
11552,31.4482
11576,32.1774
11600,32.7184
11624,33.2592
11648,34.0285
11672,33.3153
11696,33.0675
11720,33.4876
11744,34.4473
11768,34.1155
11792,34.6012
11816,34.7403
11840,34.1003
11864,33.1411
11888,32.6692
11912,32.3767
11936,33.7331
11960,34.0606
11984,35.2487
12008,34.7085
12032,34.9964
12056,33.2908
12080,33.0452
12104,31.7098
12128,31.6041
12152,31.1906
12176,32.3297
12200,33.4744
12224,34.0219
12248,34.5104
12272,32.9575
12296,32.0669
12320,30.2772
12344,30.4822
12368,30.8063
12392,32.1047
12416,32.3554
12440,33.0119
12464,32.0582
12488,31.5115
12512,31.3009
12536,30.2889
12560,30.8374
12584,31.6668
12608,32.2647
12632,31.7102
12656,32.6478
12680,32.7444
12704,32.6052
12728,31.7765
12752,32.1561
12776,31.5791
12800,30.4042
12824,29.0203
12848,28.608
12872,26.8918
12896,26.7713
12920,27.012
12944,28.239
12968,29.3972
12992,30.2078
13016,30.6834
13040,31.6012
13064,30.9781
13088,30.8777
13112,32.0299
13136,31.9674
13160,31.3197
13184,31.6786
13208,30.7467
13232,30.2222
13256,30.4392
13280,30.2475
13304,29.8659
13328,31.4585
13352,31.7801
13376,31.643
13400,32.9066
13424,32.8163
13448,32.5421
13472,32.9337
13496,32.8049
13520,31.4839
13544,31.8341
13568,30.7752
13592,31.7402
13616,32.6829
13640,33.7094
13664,34.1484
13688,35.9524
13712,35.4002
13736,35.2382
13760,34.823
13784,34.812
13808,33.9598
13832,33.7125
13856,33.113
13880,32.8699
13904,32.7442
13928,33.3351
13952,33.7806
13976,34.939
14000,35.8497
14024,36.5561
14048,35.5078
14072,35.351
14096,34.2414
14120,33.3604
14144,32.4495
14168,32.8381
14192,32.1779
14216,33.0425
14240,32.9814
14264,32.6926
14288,31.945
14312,32.1265
14336,31.5937
14360,32.0331
14384,33.2721
14408,34.076
14432,35.4678
14456,34.7018
14480,34.5877
14504,34.7283
14528,35.2229
14552,33.6812
14576,34.1954
14600,34.3635
14624,33.2283
14648,32.4074
14672,32.0103
14696,32.3369
14720,31.7477
14744,32.0316
14768,33.5471
14792,34.8832
14816,35.1776
14840,35.4864
14864,35.0542
14888,33.9631
14912,32.5332
14936,31.7408
14960,30.9602
14984,31.732
15008,31.7917
15032,32.0044
15056,32.3766
15080,32.5922
15104,33.2767
15128,34.2135
15152,36.0197
15176,35.4251
15200,36.5709
15224,36.074
15248,35.2366
15272,34.0215
15296,33.6329
15320,33.2522
15344,32.8378
15368,32.7332
15392,33.0819
15416,34.4411
15440,34.435
15464,34.1965
15488,34.0864
15512,33.0222
15536,31.7396
15560,31.5048
15584,31.4781
15608,32.4255
15632,32.7714
15656,33.322
15680,32.9615
15704,33.377
15728,32.1381
15752,31.4767
15776,32.2602
15800,32.5941
15824,32.4198
15848,32.0168
15872,32.3191
15896,32.088
15920,31.8879
15944,31.587
15968,32.5302
15992,32.8149
16016,32.5575
16040,32.487
16064,32.9193
16088,32.254
16112,31.9475
16136,31.6627
16160,31.2938
16184,31.4081
16208,31.9431
16232,32.0164
16256,31.6753
16280,32.508
16304,31.8976
16328,31.5841
16352,31.8045
16376,32.6515
16400,32.6362
16424,33.7496
16448,33.8073
16472,34.498
16496,34.4666
16520,33.7552
16544,33.5049
16568,33.0008
16592,33.2384
16616,32.8604
16640,33.6006
16664,32.6656
16688,32.3309
16712,31.5708
16736,31.7293
16760,31.285
16784,31.819
16808,32.622
16832,32.3105
16856,32.0861
16880,32.7172
16904,33.6706
16928,34.0063
16952,34.3396
16976,35.6878
17000,35.6957
17024,34.0995
17048,34.3912
17072,34.1311
17096,33.5652
17120,33.6871
17144,34.1307
17168,34.3032
17192,34.7586
17216,34.7314
17240,34.0217
17264,34.3716
17288,33.8125
17312,33.3361
17336,31.4826
17360,31.3542
17384,31.154
17408,31.3747
17432,31.8616
17456,33.3609
17480,34.6339
17504,36.0673
17528,35.7886
17552,35.2676
17576,35.7168
17600,35.2041
17624,34.6066
17648,34.6926
17672,35.2255
17696,36.119
17720,36.145
17744,35.9733
17768,35.2486
17792,34.9028
17816,33.4002
17840,32.3024
17864,31.432
17888,31.6986
17912,32.1078
17936,32.6811
17960,33.0845
17984,34.024
18008,34.5113
18032,34.799
18056,35.0886
18080,35.6296
18104,35.3468
18128,35.1301
18152,34.0463
18176,33.1984
18200,33.6992
18224,33.487
18248,33.8091
18272,35.2717
18296,35.2407
18320,34.6985
18344,34.9455
18368,35.5205
18392,35.4447
18416,35.6851
18440,35.6923
18464,35.5506
18488,35.627
18512,34.9383
18536,33.9647
18560,33.4078
18584,33.051
18608,32.7001
18632,32.8738
18656,34.0361
18680,34.4954
18704,34.5703
18728,34.7704
18752,35.4904
18776,35.4929
18800,36.0145
18824,36.7698
18848,36.4058
18872,36.1151
18896,35.7306
18920,36.5393
18944,35.7155
18968,34.855
18992,34.2403
19016,34.3054
19040,32.1648
19064,31.6258
19088,31.5441
19112,30.9383
19136,31.183
19160,32.8344
19184,34.0468
19208,36.089
19232,37.1463
19256,37.1832
19280,36.3766
19304,36.9672
19328,35.8603
19352,36.6503
19376,36.4101
19400,36.5515
19424,36.0887
19448,35.5912
19472,33.9613
19496,34.227
19520,33.138
19544,32.2355
19568,32.3399
19592,33.5444
19616,33.3105
19640,34.613
19664,35.9512
19688,36.4519
19712,35.6762
19736,35.8246
19760,36.3798
19784,35.8785
19808,35.7899
19832,37.0133
19856,37.9424
19880,37.4737
19904,37.3977
19928,37.5915
19952,35.8454
19976,35.6747
20000,35.4881
20024,35.8742
20048,36.766
20072,38.7456
20096,38.8879
20120,39.7098
20144,39.6175
20168,39.2543
20192,38.8461
20216,38.7596
20240,38.7513
20264,37.9804
20288,37.6078
20312,36.6021
20336,36.2956
20360,35.7728
20384,37.2246
20408,38.7782
20432,40.4051
20456,40.9117
20480,41.615
20504,41.1498
20528,38.4588
20552,38.0573
20576,37.9362
20600,37.7653
20624,37.1896
20648,38.275
20672,37.6806
20696,36.6523
20720,36.0702
20744,36.6878
20768,37.2876
20792,38.4747
20816,39.0568
20840,39.5417
20864,39.5626
20888,38.8044
20912,37.8481
20936,36.6328
20960,36.0168
20984,36.4115
21008,37.321
21032,37.0749
21056,38.231
21080,38.4119
21104,37.4174
21128,37.1211
21152,37.1037
21176,36.469
21200,37.1092
21224,37.8282
21248,37.7479
21272,37.7633
21296,39.4015
21320,38.8609
21344,37.183
21368,37.0039
21392,37.3859
21416,36.9634
21440,36.7533
21464,37.4368
21488,36.404
21512,37.1409
21536,36.7831
21560,37.135
21584,37.6679
21608,38.9971
21632,37.5731
21656,37.0883
21680,37.448
21704,37.7473
21728,38.0884
21752,38.7844
21776,39.7773
21800,39.3988
21824,40.4932
21848,39.3769
21872,40.1416
21896,39.1797
21920,39.2414
21944,38.2688
21968,39.4827
21992,39.2573
22016,39.7937
22040,40.5703
22064,40.4373
22088,39.9485
22112,38.8179
22136,37.5668
22160,36.7889
22184,36.4536
22208,36.8204
22232,37.3693
22256,39.3333
22280,39.7132
22304,39.6011
22328,39.0332
22352,37.3857
22376,35.6057
22400,35.6897
22424,36.4345
22448,35.5307
22472,36.7045
22496,38.1212
22520,36.8027
22544,37.4628
22568,38.283
22592,38.3073
22616,37.0181
22640,37.4625
22664,36.4767
22688,36.855
22712,37.3663
22736,38.2898
22760,38.9607
22784,40.286
22808,39.5443
22832,39.2548
22856,40.2332
22880,39.6286
22904,38.8242
22928,40.0268
22952,41.3386
22976,40.9788
23000,41.6207
23024,40.9421
23048,40.4304
23072,39.3656
23096,38.6465
23120,37.7097
23144,37.6989
23168,38.6617
23192,37.4832
23216,37.4692
23240,37.6362
23264,38.232
23288,35.7025
23312,36.4687
23336,35.5138
23360,35.2536
23384,34.5571
23408,34.9824
23432,36.0268
23456,36.2689
23480,37.0193
23504,37.0649
23528,37.8389
23552,35.5694
23576,36.2254
23600,36.0763
23624,35.1206
23648,34.9262
23672,36.4259
23696,35.9557
23720,36.8186
23744,37.0686
23768,37.2743
23792,38.2348
23816,38.5359
23840,36.5328
23864,36.8928
23888,35.0833
23912,33.5707
23936,33.8304
23960,34.1929
23984,34.8911
24008,35.9988
24032,35.9342
24056,35.1297
24080,36.2325
24104,35.0766
24128,35.4554
24152,35.5624
24176,35.8635
24200,34.4338
24224,33.8693
24248,35.5135
24272,35.9824
24296,36.1189
24320,37.273
24344,38.275
24368,36.4792
24392,37.0602
24416,36.6082
24440,36.1868
24464,35.7112
24488,35.8261
24512,34.3639
24536,34.8136
24560,35.1402
24584,36.5581
24608,36.1644
24632,36.294
24656,37.5649
24680,37.4169
24704,36.3393
24728,37.0974
24752,37.1318
24776,36.8279
24800,36.7794
24824,36.5251
24848,35.4001
24872,35.8047
24896,33.8484
24920,33.5862
24944,34.5401
24968,35.8052
24992,35.9834
25016,37.1633
25040,37.5608
25064,36.5889
25088,36.7825
25112,37.4436
25136,37.9219
25160,38.3551
25184,39.3319
25208,39.2089
25232,38.6057
25256,38.7004
25280,37.7435
25304,37.1961
25328,36.8826
25352,37.044
25376,37.2767
25400,39.052
25424,39.6812
25448,39.7401
25472,39.5241
25496,38.2991
25520,37.8317
25544,37.1429
25568,37.1123
25592,37.2453
25616,38.2025
25640,38.6646
25664,40.4471
25688,40.8006
25712,41.9587
25736,42.1049
25760,40.5421
25784,39.0843
25808,38.1813
25832,36.8199
25856,37.1287
25880,37.0726
25904,36.5632
25928,36.9514
25952,37.0183
25976,37.3157
26000,37.5867
26024,39.4867
26048,40.0813
26072,39.3042
26096,39.0925
26120,39.0724
26144,39.0155
26168,40.7424
26192,43.1504
26216,43.3866
26240,45.3995
26264,43.7637
26288,42.6856
26312,42.1795
26336,41.6698
26360,39.8103
26384,41.3574
26408,40.3288
26432,40.0913
26456,41.0119
26480,41.5882
26504,41.2295
26528,41.922
26552,40.5752
26576,39.6173
26600,40.2969
26624,39.9389
26648,39.5641
26672,39.4464
26696,37.6035
26720,35.9734
26744,35.4947
26768,36.5499
26792,38.0621
26816,39.6595
26840,40.6329
26864,40.6032
26888,38.5309
26912,37.05
26936,37.7394
