episode,return_mean
57448,-15.285
57480,-17.083
57512,-19.855
57536,-17.3251
57568,-17.6562
57600,-17.4254
57632,-17.0579
57664,-17.1848
57688,-17.5405
57712,-15.5589
57744,-16.1167
57776,-16.8701
57808,-16.8096
57840,-19.1321
57872,-21.2408
57904,-19.6056
57936,-19.3385
57968,-18.7874
58000,-18.218
58024,-17.7809
58056,-17.7799
58080,-16.7864
58112,-16.3609
58144,-15.7351
58168,-15.743
58192,-15.3843
58216,-14.0066
58240,-13.3789
58264,-11.7996
58288,-10.6987
58320,-12.0587
58352,-13.5347
58384,-14.3774
58416,-15.3197
58440,-16.7426
58472,-15.6918
58496,-14.9357
58528,-13.9247
58552,-15.465
58584,-15.4977
58616,-16.7936
58648,-18.0068
58680,-18.8359
58712,-17.2209
58744,-17.9024
58776,-17.8806
58808,-16.8459
58832,-16.2273
58864,-16.4755
58896,-15.2673
58920,-12.4236
58952,-11.7547
58976,-12.2909
59008,-11.98
59032,-12.1249
59056,-13.5249
59088,-14.9015
59120,-15.9668
59152,-16.5091
59184,-17.5535
59216,-20.2792
59240,-22.8559
59272,-22.4508
59296,-21.9646
59328,-20.1966
59360,-19.4196
59392,-16.4673
59424,-16.4219
59456,-17.5954
59480,-17.3502
59512,-16.4847
59536,-15.6647
59568,-15.1982
59600,-13.6218
59624,-13.2803
59656,-12.013
59680,-11.9165
59712,-11.1993
59744,-13.7661
59776,-15.3278
59808,-15.0384
59832,-16.7026
59864,-17.1644
59888,-15.1352
59920,-15.0195
59952,-14.8156
59984,-14.6157
60008,-13.6875
60040,-16.8559
60064,-17.3039
60096,-17.2595
60120,-14.833
60152,-16.312
60176,-11.6184
60208,-11.5874
60232,-12.7663
60264,-16.2731
60296,-17.1745
60320,-18.1239
60352,-18.2805
60384,-19.5591
60416,-17.6364
60440,-15.0745
60464,-14.2659
60488,-13.6853
60512,-11.1999
60544,-12.1614
60568,-11.7579
60592,-11.9905
60624,-10.5499
60648,-10.5377
60680,-11.0985
60712,-13.8155
60744,-16.2992
60776,-18.7678
60800,-19.7846
60832,-17.7188
60856,-16.3341
60880,-13.6879
60904,-10.7934
60928,-10.8871
60952,-9.7592
60976,-10.4358
61008,-12.0728
61032,-13.3384
61064,-13.5077
61088,-14.8464
61120,-15.6369
61144,-16.7055
61176,-16.6985
61208,-17.2928
61232,-17.3938
61264,-15.8145
61296,-14.6168
61320,-13.4827
61352,-12.7126
61384,-14.7409
61416,-14.8159
61448,-15.5737
61472,-17.5221
61496,-16.4803
61520,-13.5692
61552,-12.3296
61584,-10.8754
61616,-10.1176
61640,-9.2369
61664,-9.5326
61688,-9.6667
61712,-9.6037
61744,-8.8215
61776,-11.3585
61808,-12.8832
61832,-13.4115
61856,-13.515
61880,-13.3411
61912,-12.5992
61944,-12.5
61976,-12.7985
62008,-13.715
62040,-15.9072
62072,-16.152
62104,-15.4528
62136,-16.0371
62168,-16.4386
62200,-15.8325
62232,-16.2018
62264,-16.9925
62296,-17.5198
62328,-16.3438
62360,-15.9769
62392,-16.7855
62424,-17.9169
62456,-18.6212
62488,-20.7927
62520,-22.9729
62552,-22.688
62584,-23.4692
62616,-21.1815
62648,-18.7041
62680,-16.9374
62712,-16.5033
62736,-12.6971
62760,-10.7391
62784,-10.198
62816,-9.3537
62840,-8.6805
62864,-8.556
62896,-11.8342
62928,-14.2392
62960,-15.2006
62992,-14.7227
63024,-15.4163
63056,-15.2283
63088,-14.9383
63120,-15.5105
63152,-16.0138
63184,-18.3794
63216,-18.1013
63240,-18.1343
63280,-18.8219
63312,-20.1946
63344,-19.9728
63376,-21.4127
63408,-21.7809
63440,-20.5611
63472,-20.5314
63512,-21.5404
63544,-22.5584
63576,-21.1056
63608,-21.5887
63640,-21.4739
63680,-21.1065
63712,-18.5622
63744,-20.0879
63768,-18.5113
63800,-17.7494
63832,-16.7668
63864,-17.7513
63896,-18.2596
63928,-18.4492
63960,-18.5943
63992,-16.9876
64024,-16.1718
64048,-13.6525
64080,-15.6961
64112,-16.3342
64144,-16.7803
64176,-16.8869
64216,-18.9056
64248,-17.647
64280,-17.3832
64320,-17.7721
64352,-18.0446
64384,-16.6553
64424,-17.4019
64456,-16.1012
64488,-16.2834
64520,-16.1315
64544,-15.8239
64576,-15.8375
64600,-17.1283
64632,-16.3458
64664,-16.3698
64696,-18.058
64728,-15.9819
64760,-14.9185
64792,-16.8652
64824,-17.5188
64856,-18.4679
64888,-20.5805
64920,-21.3553
64952,-18.6726
64984,-18.3125
65016,-14.8462
65048,-13.7659
65072,-12.3191
65104,-14.0025
65136,-12.3312
65160,-12.975
65184,-13.0069
65216,-13.7666
65240,-11.7307
65272,-12.0964
65296,-11.921
65328,-11.4764
65352,-10.7879
65376,-12.5264
65400,-11.1006
65432,-11.0082
65456,-9.4252
65488,-11.2054
65512,-10.0293
65544,-13.0287
65576,-14.5757
65608,-17.2158
65640,-17.2303
65672,-18.3475
65704,-17.837
65736,-16.4158
65768,-15.0904
65800,-14.6236
65832,-13.5634
65864,-12.9714
65896,-13.6792
65928,-14.0254
65960,-13.5927
65984,-12.9711
66016,-13.1979
66048,-14.2997
66080,-15.0866
66112,-15.6506
66144,-18.1265
66168,-19.4396
66200,-19.4654
66232,-19.7989
66264,-18.9145
66296,-18.5042
66328,-18.1427
66360,-17.9279
66392,-18.3151
66416,-18.069
66448,-18.537
66472,-16.6865
66496,-14.555
66520,-12.5582
66552,-14.4566
66576,-12.7108
66608,-13.8509
66632,-14.1352
66664,-14.6746
66696,-13.686
66720,-14.7789
66752,-15.8724
66792,-17.5204
66824,-17.8802
66856,-17.2671
66888,-17.092
66920,-16.611
66952,-17.1681
66984,-17.1646
67008,-15.936
67040,-15.572
67072,-15.4907
67096,-13.052
67128,-12.2225
67160,-13.043
67184,-11.6079
67216,-11.931
67248,-13.2991
67280,-13.4846
67304,-13.1799
67336,-14.6562
67368,-14.3942
67392,-14.6601
67416,-14.0582
67440,-14.1169
67472,-13.6483
67504,-13.6487
67528,-12.4805
67560,-13.9501
67592,-14.2383
67624,-14.7912
67648,-13.1344
67672,-12.9925
67704,-12.5133
67736,-13.9263
67768,-13.0173
67800,-14.1986
67832,-14.6041
67864,-14.5672
67896,-12.6713
67928,-14.5559
67960,-14.3565
67992,-15.2692
68024,-15.0666
68056,-16.9182
68088,-14.5111
68120,-14.801
68152,-14.1982
68184,-14.3459
68216,-14.6683
68248,-17.2629
68280,-16.5739
68312,-17.5191
68344,-18.3921
68368,-15.3491
68400,-13.6629
68432,-13.1758
68464,-12.5053
68496,-11.5949
68520,-11.8202
68552,-12.1877
68584,-13.6397
68616,-13.6922
68648,-14.1464
68680,-17.4583
68712,-19.1167
68744,-18.7714
68776,-18.263
68808,-19.1479
68840,-16.8363
68864,-14.8184
68896,-14.8072
68928,-15.6948
68968,-15.8093
69000,-16.3945
69032,-17.1889
69056,-15.9188
69088,-14.9056
69120,-13.2951
69152,-13.3553
69192,-14.6805
69224,-14.4395
69256,-14.8658
69288,-14.3565
69320,-15.4019
69344,-12.8488
69376,-14.8582
69408,-15.9608
69440,-17.4451
69472,-17.039
69496,-17.0598
69528,-17.007
69552,-13.8322
69584,-12.3328
69608,-9.5082
69632,-9.2787
69664,-9.1786
69696,-11.2581
69728,-11.1095
69752,-13.2186
69784,-13.5584
69808,-11.9081
69840,-11.616
69872,-12.0393
69904,-12.8084
69936,-13.3526
69960,-12.8816
69992,-13.4719
70024,-12.7532
70048,-10.3455
70080,-10.7287
70112,-12.5471
70144,-12.5732
70168,-13.224
70200,-15.8201
70232,-16.0141
70264,-16.7959
70296,-17.2718
70328,-18.3189
70360,-17.1332
70384,-14.8265
70408,-12.6628
70440,-11.9321
70472,-10.8246
70504,-10.9775
70536,-14.1695
70568,-15.4288
70592,-14.2861
70624,-15.0975
70648,-14.9629
70672,-12.5478
70704,-11.3739
70728,-10.5459
70760,-11.219
70792,-13.0327
70824,-14.2977
70856,-15.8196
70888,-18.2815
70920,-17.891
70952,-16.3043
70984,-16.9869
71016,-17.4633
71048,-17.8502
71080,-19.2902
71112,-18.4957
71144,-18.2928
71176,-17.8056
71208,-17.6983
71240,-16.9246
71272,-17.9566
71296,-16.4585
71328,-16.2968
71360,-16.2804
71384,-13.751
71416,-14.5689
71456,-17.7992
71488,-17.8394
71520,-18.1062
71552,-20.2944
71584,-18.547
71616,-16.6673
71656,-18.6531
71688,-18.619
71728,-19.4295
71768,-22.4483
71808,-23.7671
71848,-23.3474
71880,-23.35
71912,-22.969
71944,-21.7428
71984,-21.0139
72032,-21.1775
72064,-20.449
72096,-20.3008
72128,-20.3194
72160,-19.6496
72192,-17.1721
72216,-14.5455
72240,-12.6641
72264,-11.7847
72296,-10.9601
72328,-11.0363
72360,-12.8009
72384,-12.5122
72416,-11.9329
72448,-11.468
72472,-9.1922
72504,-9.2318
72528,-9.8836
72560,-9.518
72584,-8.7835
72616,-10.9772
72640,-10.3559
72664,-8.9729
72688,-8.1666
72720,-8.6512
72752,-7.6239
72784,-7.8623
72816,-9.312
72848,-10.3122
72880,-12.0086
72912,-13.212
72936,-12.4358
72968,-12.1908
73000,-12.0289
73032,-11.0177
73064,-11.7462
73096,-13.8727
73128,-15.4167
73160,-16.4404
73192,-17.7539
73224,-17.3458
73264,-18.1597
73296,-18.4604
73328,-19.102
73360,-18.2755
73392,-18.9366
73432,-20.722
73472,-21.3396
73504,-20.1857
73536,-20.5657
73568,-19.8871
73608,-17.7199
73640,-16.479
73672,-16.2615
73704,-16.6804
73736,-16.5597
73768,-15.8797
73800,-13.9541
73832,-14.9647
73872,-15.3042
73912,-15.9783
73944,-16.338
73976,-18.8136
74016,-19.6108
74056,-20.1003
74088,-20.1131
74120,-20.4839
74160,-21.1256
74192,-22.0161
74224,-21.1535
74256,-20.4676
74288,-21.1397
74320,-19.1341
74352,-15.3962
74376,-12.2432
74400,-10.7405
74432,-8.9528
74464,-9.3443
74496,-10.6223
74528,-12.2197
74560,-12.6388
74592,-15.2282
74624,-16.844
74656,-17.1382
74688,-18.4482
74720,-19.3176
74752,-16.3933
74784,-13.9061
74816,-13.4083
74848,-13.3348
74880,-12.2848
74912,-13.1353
74944,-15.9843
74976,-16.8333
75000,-15.9774
75032,-16.5332
75064,-17.2568
75096,-15.8668
75128,-17.0825
75160,-18.13
75192,-19.5997
75224,-19.7964
75256,-20.239
75288,-19.0885
75320,-17.9638
75352,-19.5968
75384,-18.9817
75424,-19.4449
75456,-19.6187
75480,-19.1858
75512,-17.0354
75544,-17.5739
75584,-18.3458
75624,-19.8878
75656,-22.8207
75696,-24.0426
75736,-24.7122
75768,-22.9755
75800,-21.3929
75832,-19.9567
75872,-20.9039
75896,-17.5063
75928,-17.2154
75968,-18.6416
76008,-20.2063
76048,-18.9637
76080,-19.9322
76112,-20.663
76144,-19.264
76176,-19.0689
76216,-20.0114
76248,-21.2592
76272,-18.6054
76312,-20.8037
76344,-20.113
76376,-17.969
76416,-19.3556
76456,-24.5437
76488,-24.6629
76520,-25.372
76552,-26.0243
76592,-25.6545
76632,-24.3709
76664,-22.189
76696,-20.943
76728,-20.1483
76760,-19.2261
76792,-19.148
76824,-18.219
76864,-20.4416
76904,-22.0624
76944,-23.9087
76984,-22.6405
77024,-24.4908
77056,-22.4499
77088,-20.551
77120,-18.669
77144,-15.469
77168,-12.1157
77200,-11.0229
77224,-10.0559
77256,-9.2935
77288,-11.9856
77320,-15.2059
77352,-16.846
77384,-19.9018
77416,-19.5522
77448,-20.791
77472,-17.9868
77496,-14.7109
77528,-11.9814
77560,-13.4679
77592,-12.3106
77616,-13.3382
77640,-14.5077
77672,-16.9023
77696,-16.6048
77728,-18.3195
77760,-21.0056
77792,-22.0807
77824,-22.2188
77856,-23.9522
77888,-21.7364
77920,-18.5336
77952,-18.2609
77984,-17.252
78016,-15.0391
78048,-14.7675
78080,-16.7344
78112,-17.7703
78152,-18.6207
78184,-19.1273
78216,-19.6864
78256,-19.8815
78288,-19.4236
78320,-18.3816
78352,-17.3805
78384,-17.1619
78416,-15.6309
78448,-15.621
78480,-16.2913
78520,-18.212
78544,-16.5697
78576,-16.4765
78608,-16.7233
78640,-16.229
78672,-16.0767
78704,-19.1101
78736,-20.3328
78768,-21.0735
78800,-21.1828
78832,-21.5725
78872,-23.5213
78904,-23.3575
78944,-24.3248
78984,-26.299
79016,-25.2541
79048,-23.1254
79080,-23.6152
79112,-20.9969
79144,-18.7627
79176,-19.3478
79208,-17.0107
79240,-16.3581
79272,-17.3651
79304,-17.4157
79336,-16.6814
79376,-19.1871
79408,-18.0509
79440,-17.803
79472,-17.2305
79504,-16.1437
79536,-16.0633
79568,-18.0935
79600,-17.6392
79632,-19.0739
79664,-20.276
79696,-21.2585
79728,-21.179
79760,-22.4135
79792,-22.4846
79824,-21.9368
79856,-20.5465
79888,-20.5847
79920,-20.9595
79952,-19.5314
79976,-18.2498
80008,-17.5262
80040,-16.9868
80064,-14.5916
80096,-13.7796
80128,-14.0761
80152,-11.3302
80184,-9.2581
80208,-7.7065
8,-27.6723
64,-27.4543
112,-27.3397
160,-27.0787
208,-26.0402
256,-26.1471
304,-25.8752
352,-24.8314
392,-24.4838
440,-23.7063
480,-23.5607
520,-23.3935
560,-24.7396
608,-24.9752
648,-25.5653
696,-25.8649
744,-25.0208
784,-23.8482
832,-22.5169
872,-23.006
912,-23.4819
960,-24.3496
1008,-23.7098
1048,-24.7134
1096,-24.5132
1136,-23.2753
1176,-23.5219
1216,-24.4494
1264,-23.4325
1304,-23.8001
1360,-24.6212
1416,-25.6388
1472,-25.9733
1520,-27.5011
1568,-26.6499
1624,-26.4116
1672,-26.1145
1736,-26.377
1792,-26.3286
1840,-26.1614
1880,-26.3079
1928,-27.0019
1992,-27.9812
2056,-29.4492
2136,-30.2683
2192,-31.3374
2256,-30.7405
2320,-31.187
2392,-29.956
2448,-31.6673
2536,-31.6964
2600,-32.1775
2664,-31.0614
2720,-31.1859
2784,-30.5896
2840,-29.8954
2896,-29.0367
2952,-28.7466
3008,-27.7327
3048,-26.326
3096,-27.8541
3184,-27.4107
3240,-26.8513
3288,-27.635
3344,-28.0755
3392,-25.7514
3448,-25.3555
3496,-26.5801
3552,-27.0219
3616,-26.9706
3672,-28.2535
3736,-29.0696
3808,-28.4681
3864,-29.2745
3952,-30.7373
4048,-31.6836
4144,-32.702
4216,-33.2333
4272,-34.1697
4376,-34.1452
4456,-32.9645
4512,-32.8698
4584,-32.7698
4640,-32.5005
4712,-32.307
4792,-32.8003
4864,-31.3895
4920,-32.0559
4992,-31.5033
5064,-31.2952
5136,-31.3156
5216,-32.7773
5296,-32.345
5368,-32.0022
5456,-31.674
5528,-31.7356
5616,-31.0136
5680,-30.0581
5736,-28.5998
5784,-27.4593
5832,-27.3094
5904,-28.3173
5984,-29.6188
6056,-30.7028
6128,-32.312
6216,-32.2862
6296,-32.4686
6392,-32.2751
6472,-33.1233
6560,-33.0075
6648,-32.9182
6720,-32.2482
6800,-32.2019
6872,-31.8205
6944,-31.4985
7008,-31.5101
7080,-32.2036
7192,-32.724
7272,-32.1687
7336,-32.8963
7416,-33.1022
7472,-32.2014
7544,-32.3241
7616,-33.0297
7704,-33.2608
7808,-33.4124
7888,-33.9343
7976,-33.6879
8064,-33.0299
8144,-31.734
8208,-31.2306
8280,-30.1692
8344,-29.7962
8424,-30.4567
8496,-31.6417
8568,-32.3658
8656,-33.4532
8752,-33.0335
8816,-32.42
8880,-31.0567
8936,-30.0182
8992,-28.7626
9040,-28.8637
9096,-29.6969
9160,-30.6976
9224,-31.8411
9312,-33.1348
9408,-34.3363
9496,-33.9956
9568,-34.4853
9648,-33.4665
9712,-32.3357
9768,-30.8441
9824,-31.4121
9880,-30.4189
9944,-30.8648
10008,-30.3145
10056,-31.5343
10128,-31.2044
10184,-31.6676
10256,-31.1562
10312,-30.4152
10352,-27.3081
10392,-25.856
10432,-24.4051
10472,-23.3539
10512,-25.3259
10560,-27.7048
10608,-26.7215
10648,-26.6055
10688,-26.4357
10736,-24.914
10784,-24.533
10832,-25.4477
10880,-26.9527
10928,-28.8561
10984,-29.0688
11024,-29.029
11072,-29.562
11120,-28.8815
11168,-27.1409
11216,-27.5508
11264,-25.951
11304,-24.4049
11344,-22.9261
11384,-21.4233
11416,-19.8018
11456,-20.9518
11504,-22.035
11552,-22.2949
11592,-22.8883
11632,-23.4101
11672,-23.7633
11720,-23.3028
11768,-24.0221
11816,-25.9296
11872,-25.4317
11912,-24.793
11968,-24.7408
12016,-24.5605
12064,-23.9424
12112,-24.4639
12160,-25.1665
12216,-26.0345
12256,-25.8677
12304,-25.5761
12352,-25.8249
12392,-25.3461
12448,-24.8148
12496,-24.3038
12536,-24.8996
12584,-25.9462
12632,-25.2754
12672,-24.1571
12712,-23.4006
12752,-23.065
12792,-22.3027
12840,-22.8528
12880,-21.9468
12912,-22.3117
12952,-21.083
12992,-20.85
13032,-19.4551
13072,-21.0513
13120,-22.0868
13160,-22.8475
13208,-23.1763
13264,-24.3401
13312,-25.254
13360,-24.7019
13400,-24.0433
13440,-23.8979
13480,-23.1722
13520,-21.3877
13552,-21.4097
13592,-22.1104
13640,-20.9354
13680,-21.3696
13728,-22.1937
13768,-20.6566
13800,-20.4646
13840,-22.8138
13896,-24.3788
13944,-26.0548
14008,-27.9674
14056,-29.1716
14104,-28.1752
14144,-27.6145
14192,-25.7849
14232,-25.1122
14272,-23.9415
14312,-23.3791
14352,-22.8603
14400,-23.3962
14440,-24.063
14480,-24.7609
14528,-24.996
14568,-25.4969
14624,-25.2754
14664,-24.9338
14704,-24.0877
14744,-24.4965
14792,-23.3338
14832,-23.7154
14872,-23.5123
14912,-23.907
14952,-24.3275
15000,-25.1267
15040,-23.896
15080,-23.5124
15120,-24.2613
15168,-24.6149
15216,-23.9163
15248,-23.6906
15288,-23.545
15320,-21.6561
15352,-20.0128
15392,-18.9796
15424,-19.1548
15456,-18.9266
15496,-18.9495
15528,-19.2368
15560,-19.0692
15592,-19.0287
15624,-19.8749
15664,-20.7109
15704,-21.3502
15744,-22.8301
15784,-23.1754
15824,-23.6314
15864,-22.2282
15896,-22.1688
15936,-22.3169
15976,-22.2947
16016,-21.9099
16056,-23.7379
16096,-22.116
16128,-21.0655
16168,-21.8127
16208,-21.2157
16248,-21.2271
16288,-22.3589
16328,-23.1709
16368,-23.2619
16408,-24.9302
16448,-24.9434
16488,-25.2412
16536,-26.1392
16584,-25.8122
16624,-24.8443
16664,-23.8132
16704,-22.7623
16744,-23.0715
16784,-25.321
16832,-25.4392
16872,-26.6463
16912,-26.3448
16952,-25.4996
16992,-24.1021
17032,-24.0008
17064,-23.3837
17096,-23.3122
17128,-22.6693
17160,-20.3505
17192,-18.9216
17224,-19.7394
17264,-19.7
17296,-19.4478
17336,-21.1161
17368,-22.9017
17408,-23.3238
17448,-25.9277
17488,-27.3334
17528,-27.7761
17568,-28.1397
17608,-26.0543
17640,-23.1924
17672,-23.3038
17712,-22.0145
17744,-20.7462
17776,-20.8094
17808,-23.1557
17840,-22.7728
17872,-23.3156
17904,-25.0446
17944,-25.3866
17984,-25.898
18024,-25.659
18064,-24.9785
18096,-23.3772
18128,-23.8281
18160,-22.274
18200,-21.7354
18240,-22.4237
18280,-22.2473
18312,-23.8954
18352,-24.7221
18392,-23.7441
18424,-24.5655
18456,-26.2169
18496,-24.7437
18536,-25.5851
18584,-27.081
18632,-26.8018
18672,-25.6693
18704,-25.2761
18744,-22.8842
18776,-22.0098
18808,-20.9823
18848,-19.5774
18880,-19.461
18912,-20.1601
18944,-20.0046
18976,-18.3134
19000,-17.4741
19032,-17.0087
19064,-15.9314
19096,-14.721
19128,-14.9479
19160,-14.3289
19184,-14.3936
19216,-14.6863
19248,-15.5906
19280,-17.1698
19312,-19.2252
19344,-18.2846
19376,-18.347
19408,-17.2522
19440,-17.5763
19480,-18.1017
19520,-19.5353
19560,-21.518
19608,-22.5206
19640,-21.8913
19672,-20.303
19704,-20.1119
19736,-18.0339
19768,-18.9867
19800,-19.2535
19832,-22.1123
19864,-21.9516
19896,-21.2264
19928,-21.6429
19960,-22.496
